seed,scenario,layout_id,split,method,fixture_type,visible_hint,estimated_fixture,action,confidence,fixture_correct,parameter_error,success,first_attempt_success,repeated_failure,force_violation,damage,path_efficiency,energy,predicted_success,calibration_brier,stress_level,prob_free,prob_clamp,prob_hinge,prob_slot,prob_suction,prob_tether,risk_budget,fixed_risk_score
5,12027,combined_fixture_stress_5_12027_free,combined_fixture_stress,bayesian_fixture_belief,free,unknown,free,direct_translate,0.31456,1,0.29280,0,0,1,0,0,0.17072,2.05930,0.63035,0.39734,0.55,0.31456,0.12710,0.13587,0.14811,0.13720,0.13716,0.25,0.00000
5,12027,combined_fixture_stress_5_12027_free,combined_fixture_stress,robust_impedance_planner,free,unknown,free,direct_translate,0.71256,1,0.33991,1,1,0,0,0,0.78601,1.84395,0.75026,0.06237,0.55,0.71256,0.04882,0.05474,0.06904,0.05720,0.05764,0.25,0.00000
5,12027,combined_fixture_stress_5_12027_free,combined_fixture_stress,adaptive_probe_then_act,free,unknown,free,direct_translate,0.75593,1,0.19953,1,0,0,0,0,0.80005,1.83904,0.78077,0.04806,0.55,0.75593,0.04339,0.04737,0.05583,0.04864,0.04883,0.25,0.00000
5,12027,combined_fixture_stress_5_12027_free,combined_fixture_stress,particle_filter_fixture,free,unknown,free,direct_translate,0.63098,1,0.28000,1,1,0,0,0,0.79200,1.84186,0.67600,0.10497,0.55,0.63098,0.07198,0.09379,0.07972,0.06483,0.05871,0.25,0.00000
5,12027,combined_fixture_stress_5_12027_free,combined_fixture_stress,latent_fixture_inference_v5,free,unknown,free,cautious_probe_pull,0.41263,1,0.18112,0,0,1,0,0,0.06189,2.09740,0.45417,0.20627,0.55,0.41263,0.11706,0.14119,0.12078,0.10776,0.10058,0.25,0.00000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.42417,1,0.25000,0,0,1,0,0,0.17500,2.18783,0.53086,0.28181,0.55,0.00893,0.42417,0.05282,0.03980,0.33059,0.14369,0.25,0.00000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.43474,1,0.25500,0,0,1,0,1,0.07852,2.18801,0.55672,0.30994,0.55,0.02896,0.43474,0.05162,0.04373,0.31876,0.12218,0.25,0.45000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,suction,peel_then_translate,0.50301,0,0.80000,0,0,1,1,0,0.00000,2.94908,0.01722,0.00030,0.55,0.00018,0.42077,0.04569,0.00134,0.50301,0.02901,0.25,0.55000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,suction,peel_then_translate,0.30420,0,0.79000,0,0,1,1,0,0.00045,2.94873,0.01610,0.00026,0.55,0.10590,0.21082,0.11346,0.11069,0.30420,0.15493,0.25,0.55000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.36896,1,0.35173,0,0,0,1,1,0.29917,2.71640,0.10899,0.79390,0.55,0.04282,0.36896,0.06576,0.05808,0.32859,0.13580,0.25,1.00000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,cautious_probe_pull,0.38802,1,0.22896,1,0,0,0,0,0.67710,2.01210,0.12364,0.76800,0.55,0.03706,0.38802,0.06634,0.04537,0.36730,0.09590,0.25,0.00000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,suction,peel_then_translate,0.50105,0,0.78000,0,0,1,1,0,0.00090,2.94838,0.01721,0.00030,0.55,0.00342,0.32429,0.02837,0.02009,0.50105,0.12278,0.25,0.55000
5,12028,combined_fixture_stress_5_12028_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,peel_then_translate,0.50821,0,0.66000,0,0,1,0,0,0.01400,2.24418,0.01725,0.00030,0.55,0.03304,0.24204,0.04723,0.04215,0.50821,0.12732,0.25,0.00000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.57694,1,0.25000,1,1,0,0,0,0.79500,1.99073,0.58438,0.17274,0.55,0.04798,0.05722,0.57694,0.14983,0.05172,0.11630,0.25,0.00000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.62644,1,0.25500,1,1,0,0,0,0.79450,1.99091,0.61908,0.14510,0.55,0.04800,0.05369,0.62644,0.12496,0.05026,0.09664,0.25,0.00000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,unknown,hinge,pivot_rotate,0.50878,1,0.26930,0,0,1,0,0,0.17307,2.20841,0.60123,0.36148,0.55,0.04755,0.13296,0.50878,0.26674,0.02349,0.02048,0.25,0.00000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,unknown,hinge,pivot_rotate,0.25074,1,0.29280,0,0,1,0,1,0.07682,2.20923,0.52949,0.28035,0.55,0.12190,0.16368,0.25074,0.17854,0.13484,0.15030,0.25,0.45000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,robust_impedance_planner,hinge,unknown,hinge,pivot_rotate,0.51046,1,0.35354,0,0,1,0,1,0.07409,2.21135,0.60563,0.36679,0.55,0.06619,0.08684,0.51046,0.14775,0.07302,0.11575,0.25,0.45000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,unknown,hinge,pivot_rotate,0.62003,1,0.21040,1,1,0,0,0,0.79896,1.98934,0.64767,0.12414,0.55,0.05111,0.06789,0.62003,0.12165,0.05654,0.08277,0.25,0.00000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,particle_filter_fixture,hinge,unknown,hinge,pivot_rotate,0.44327,1,0.28000,0,0,1,0,0,0.17200,2.20878,0.54353,0.29542,0.55,0.02825,0.22176,0.44327,0.15561,0.05873,0.09237,0.25,0.00000
5,12029,combined_fixture_stress_5_12029_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,unknown,hinge,cautious_probe_pull,0.31432,1,0.18800,0,0,0,1,1,0.30654,2.73056,0.08201,0.84270,0.55,0.05152,0.27443,0.31432,0.16823,0.08768,0.10383,0.25,1.00000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,prototype_system_id,slot,unknown,slot,follow_slot_axis,0.59747,1,0.25000,1,1,0,0,0,0.79500,1.95828,0.61480,0.14838,0.55,0.04146,0.03451,0.16377,0.59747,0.06728,0.09551,0.25,0.00000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,unknown,slot,follow_slot_axis,0.64213,1,0.25500,1,1,0,0,0,0.79450,1.95846,0.64911,0.12312,0.55,0.04384,0.04009,0.13511,0.64213,0.05955,0.07927,0.25,0.00000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,random_forest_probe_classifier,slot,unknown,slot,follow_slot_axis,0.69651,1,0.25428,1,1,0,0,0,0.79457,1.95843,0.66945,0.10927,0.55,0.00194,0.18246,0.09751,0.69651,0.01382,0.00775,0.25,0.00000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,bayesian_fixture_belief,slot,unknown,slot,follow_slot_axis,0.28756,1,0.29280,1,1,0,0,0,0.79072,1.95978,0.56041,0.19324,0.55,0.12259,0.15877,0.15379,0.28756,0.13866,0.13864,0.25,0.00000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,robust_impedance_planner,slot,unknown,slot,follow_slot_axis,0.53677,1,0.35059,1,1,0,0,0,0.78494,1.96180,0.63769,0.13127,0.55,0.06298,0.07344,0.14633,0.53677,0.08232,0.09815,0.25,0.00000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,adaptive_probe_then_act,slot,unknown,slot,follow_slot_axis,0.57379,1,0.21410,1,1,0,0,0,0.79859,1.95703,0.66373,0.11308,0.55,0.06593,0.06007,0.15076,0.57379,0.06203,0.08742,0.25,0.00000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,particle_filter_fixture,slot,unknown,slot,follow_slot_axis,0.47584,1,0.28000,0,1,0,1,0,0.35640,2.65933,0.57500,0.18063,0.55,0.02153,0.28178,0.10729,0.47584,0.05300,0.06056,0.25,0.55000
5,12030,combined_fixture_stress_5_12030_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,unknown,slot,cautious_probe_pull,0.35295,1,0.18529,0,0,1,1,0,0.02766,2.91502,0.28029,0.07856,0.55,0.04683,0.34786,0.10187,0.35295,0.07664,0.07386,0.25,0.55000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,prototype_system_id,suction,unknown,suction,peel_then_translate,0.44245,1,0.25000,1,1,0,0,0,0.67500,1.93106,0.54253,0.20927,0.55,0.00596,0.24396,0.09325,0.08475,0.44245,0.12964,0.25,0.00000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,unknown,suction,peel_then_translate,0.47383,1,0.25500,0,1,0,1,0,0.30352,2.63124,0.57249,0.18277,0.55,0.02805,0.22787,0.08205,0.07538,0.47383,0.11282,0.25,0.55000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,random_forest_probe_classifier,suction,unknown,suction,peel_then_translate,0.84796,1,0.24216,1,1,0,0,0,0.67578,1.93079,0.65608,0.11828,0.55,0.00047,0.12384,0.00609,0.00784,0.84796,0.01381,0.25,0.00000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,bayesian_fixture_belief,suction,unknown,suction,peel_then_translate,0.33952,1,0.29280,1,1,0,0,0,0.67072,1.93256,0.52984,0.22105,0.55,0.10292,0.17997,0.12075,0.12153,0.33952,0.13530,0.25,0.00000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,robust_impedance_planner,suction,unknown,suction,cautious_probe_pull,0.44010,1,0.34430,0,0,1,0,1,0.02051,2.15136,0.15567,0.02423,0.55,0.04072,0.21866,0.09227,0.08745,0.44010,0.12080,0.25,0.45000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,adaptive_probe_then_act,suction,unknown,suction,peel_then_translate,0.54825,1,0.21614,1,0,0,0,0,0.67839,1.92987,0.61413,0.14890,0.55,0.03564,0.18515,0.06613,0.06337,0.54825,0.10146,0.25,0.00000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,particle_filter_fixture,suction,unknown,suction,peel_then_translate,0.58591,1,0.28000,1,1,0,0,0,0.67200,1.93211,0.55156,0.20110,0.55,0.00267,0.20461,0.05838,0.05574,0.58591,0.09269,0.25,0.00000
5,12031,combined_fixture_stress_5_12031_suction,combined_fixture_stress,latent_fixture_inference_v5,suction,unknown,suction,peel_then_translate,0.55970,1,0.17082,1,1,0,0,0,0.68292,1.92829,0.63707,0.13172,0.55,0.03222,0.18109,0.06634,0.06710,0.55970,0.09355,0.25,0.00000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,prototype_system_id,tether,unknown,tether,unwind_tether,0.35552,1,0.25000,1,1,0,0,0,0.67500,2.05900,0.51050,0.23961,0.55,0.04829,0.08773,0.19006,0.15853,0.15987,0.35552,0.25,0.00000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,unknown,tether,unwind_tether,0.38655,1,0.25500,1,1,0,0,0,0.67450,2.05917,0.53951,0.21205,0.55,0.05139,0.08173,0.18201,0.14847,0.14984,0.38655,0.25,0.00000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,random_forest_probe_classifier,tether,unknown,tether,unwind_tether,0.51796,1,0.26856,1,1,0,0,0,0.67314,2.05965,0.56861,0.18610,0.55,0.00151,0.12389,0.15330,0.10304,0.10030,0.51796,0.25,0.00000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,bayesian_fixture_belief,tether,unknown,tether,unwind_tether,0.25671,1,0.29280,1,1,0,0,0,0.67072,2.06050,0.49893,0.25107,0.55,0.11262,0.17345,0.16250,0.14889,0.14584,0.25671,0.25,0.00000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,robust_impedance_planner,tether,unknown,tether,cautious_probe_pull,0.34732,1,0.35593,0,1,0,1,1,0.29898,2.76271,0.18071,0.67123,0.55,0.06457,0.11107,0.17793,0.14966,0.14946,0.34732,0.25,1.00000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,adaptive_probe_then_act,tether,unknown,tether,cautious_probe_pull,0.31596,1,0.23472,0,0,1,0,1,0.02544,2.27546,0.19200,0.03686,0.55,0.04949,0.08390,0.24080,0.10574,0.20411,0.31596,0.25,0.45000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,particle_filter_fixture,tether,unknown,tether,unwind_tether,0.36221,1,0.28000,0,0,1,0,0,0.05200,2.27705,0.49606,0.24607,0.55,0.02605,0.22874,0.15002,0.11803,0.11495,0.36221,0.25,0.00000
5,12032,combined_fixture_stress_5_12032_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,unknown,tether,cautious_probe_pull,0.32519,1,0.18724,1,1,0,0,0,0.68128,2.05680,0.21228,0.62051,0.55,0.04560,0.27201,0.13777,0.11217,0.10727,0.32519,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,prototype_system_id,free,unknown,free,direct_translate,0.64983,1,0.25000,1,1,0,0,0,0.79500,2.04801,0.69712,0.09174,0.55,0.64983,0.01090,0.07860,0.12848,0.04258,0.08961,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,calibrated_prototype_system_id,free,unknown,free,direct_translate,0.68674,1,0.25500,1,1,0,0,0,0.79450,2.04819,0.73111,0.07230,0.55,0.68674,0.02941,0.06548,0.10170,0.04372,0.07294,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,random_forest_probe_classifier,free,unknown,free,direct_translate,0.67632,1,0.25589,0,0,1,0,0,0.17441,2.26522,0.73762,0.54408,0.55,0.67632,0.04306,0.05610,0.16402,0.03046,0.03004,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,bayesian_fixture_belief,free,unknown,free,direct_translate,0.24823,1,0.29280,1,0,0,0,0,0.79072,2.04951,0.61586,0.14756,0.55,0.24823,0.12289,0.15774,0.18507,0.13545,0.15062,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,robust_impedance_planner,free,unknown,free,direct_translate,0.55534,1,0.35875,1,1,0,0,0,0.78412,2.05182,0.70939,0.08445,0.55,0.55534,0.04982,0.09481,0.13390,0.06796,0.09817,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,adaptive_probe_then_act,free,unknown,free,direct_translate,0.59706,1,0.21223,1,1,0,0,0,0.79878,2.04669,0.74011,0.06754,0.55,0.59706,0.04304,0.07121,0.14628,0.05379,0.08863,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,particle_filter_fixture,free,unknown,free,direct_translate,0.47985,1,0.28000,1,0,0,0,0,0.79200,2.04906,0.64410,0.12666,0.55,0.47985,0.06679,0.12053,0.18064,0.06344,0.08876,0.25,0.00000
6,12025,combined_fixture_stress_6_12025_free,combined_fixture_stress,latent_fixture_inference_v5,free,unknown,free,cautious_probe_pull,0.32364,1,0.18735,0,0,1,1,1,0.02757,3.00482,0.43911,0.19282,0.55,0.32364,0.10763,0.15293,0.20765,0.09677,0.11138,0.25,1.00000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.46359,1,0.25000,1,1,0,0,0,0.79500,2.08925,0.53784,0.21359,0.55,0.00563,0.46359,0.03622,0.04844,0.26377,0.18234,0.25,0.00000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.48342,1,0.25500,1,1,0,0,0,0.79450,2.08942,0.56573,0.18859,0.55,0.02790,0.48342,0.04161,0.04874,0.24103,0.15730,0.25,0.00000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.60779,1,0.26138,0,0,1,0,0,0.17386,2.30665,0.59596,0.35517,0.55,0.00019,0.60779,0.00242,0.00299,0.30003,0.08658,0.25,0.00000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,suction,peel_then_translate,0.26250,0,0.79000,0,0,1,0,1,0.00045,2.36715,0.01587,0.00025,0.55,0.10508,0.23461,0.11115,0.11340,0.26250,0.17327,0.25,0.45000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.40977,1,0.36250,0,1,0,1,1,0.29869,2.83519,0.10781,0.79601,0.55,0.04139,0.40977,0.05645,0.06337,0.26069,0.16833,0.25,1.00000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.48399,1,0.22128,1,1,0,0,0,0.79787,2.08824,0.59160,0.16679,0.55,0.03630,0.48399,0.06103,0.04856,0.21917,0.15095,0.25,0.00000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,suction,peel_then_translate,0.40971,0,0.78000,0,0,1,1,1,0.00090,3.06680,0.01669,0.00028,0.55,0.00210,0.37281,0.01974,0.02708,0.40971,0.16856,0.25,1.00000
6,12026,combined_fixture_stress_6_12026_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,peel_then_translate,0.42490,0,0.66000,0,0,1,1,0,0.00630,3.06260,0.01678,0.00028,0.55,0.03235,0.28489,0.04324,0.04748,0.42490,0.16713,0.25,0.55000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.63195,1,0.25000,1,1,0,0,0,0.79500,1.81576,0.59459,0.16436,0.55,0.02366,0.03986,0.63195,0.13931,0.04941,0.11580,0.25,0.00000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.67099,1,0.25500,0,1,0,0,1,0.35752,1.81594,0.62771,0.13860,0.55,0.03452,0.04249,0.67099,0.11142,0.04777,0.09281,0.25,0.45000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,unknown,hinge,pivot_rotate,0.62030,1,0.26038,1,1,0,0,0,0.79396,1.81613,0.62539,0.14033,0.55,0.00428,0.10572,0.62030,0.19000,0.02389,0.05581,0.25,0.00000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,unknown,hinge,pivot_rotate,0.29310,1,0.29280,1,1,0,0,0,0.79072,1.81726,0.53743,0.21397,0.55,0.11552,0.14482,0.29310,0.17591,0.13128,0.13937,0.25,0.00000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,robust_impedance_planner,hinge,unknown,hinge,pivot_rotate,0.56073,1,0.33764,1,1,0,0,0,0.78624,1.81883,0.61970,0.14463,0.55,0.05201,0.07037,0.56073,0.13763,0.06983,0.10943,0.25,0.00000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,unknown,hinge,pivot_rotate,0.62166,1,0.21027,1,1,0,0,0,0.79897,1.81437,0.64804,0.12388,0.55,0.04285,0.05641,0.62166,0.13110,0.05420,0.09379,0.25,0.00000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,particle_filter_fixture,hinge,unknown,hinge,pivot_rotate,0.51359,1,0.28000,1,1,0,0,0,0.79200,1.81681,0.55620,0.19696,0.55,0.01586,0.17214,0.51359,0.16216,0.05754,0.07871,0.25,0.00000
6,12027,combined_fixture_stress_6_12027_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,unknown,hinge,cautious_probe_pull,0.38191,1,0.18327,0,0,0,1,0,0.30675,2.55543,0.08511,0.83703,0.55,0.04489,0.22067,0.38191,0.17984,0.08642,0.08627,0.25,0.55000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,prototype_system_id,slot,unknown,slot,follow_slot_axis,0.58969,1,0.25000,1,1,0,0,0,0.79500,2.08925,0.61329,0.14954,0.55,0.01955,0.03259,0.22133,0.58969,0.05967,0.07717,0.25,0.00000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,unknown,slot,follow_slot_axis,0.62192,1,0.25500,1,1,0,0,0,0.79450,2.08942,0.64503,0.12600,0.55,0.03284,0.03891,0.18655,0.62192,0.05422,0.06557,0.25,0.00000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,random_forest_probe_classifier,slot,unknown,slot,follow_slot_axis,0.59422,1,0.26246,1,0,0,0,0,0.79375,2.08969,0.64632,0.12509,0.55,0.00112,0.21074,0.18077,0.59422,0.00890,0.00424,0.25,0.00000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,bayesian_fixture_belief,slot,unknown,slot,follow_slot_axis,0.26959,1,0.29280,1,1,0,0,0,0.79072,2.09075,0.55689,0.19635,0.55,0.12452,0.16721,0.16192,0.26959,0.13956,0.13720,0.25,0.00000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,robust_impedance_planner,slot,unknown,slot,follow_slot_axis,0.51839,1,0.36250,1,1,0,0,0,0.78375,2.09319,0.63082,0.13629,0.55,0.05379,0.07562,0.18710,0.51839,0.07833,0.08678,0.25,0.00000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,adaptive_probe_then_act,slot,unknown,slot,follow_slot_axis,0.50914,1,0.21927,1,1,0,0,0,0.79807,2.08817,0.64875,0.12338,0.55,0.04514,0.06240,0.25911,0.50914,0.05993,0.06426,0.25,0.00000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,particle_filter_fixture,slot,unknown,slot,follow_slot_axis,0.44391,1,0.28000,0,0,1,0,0,0.17200,2.30730,0.56897,0.32373,0.55,0.00937,0.32201,0.13909,0.44391,0.04130,0.04432,0.25,0.00000
6,12028,combined_fixture_stress_6_12028_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,unknown,clamp,cautious_probe_pull,0.39562,0,0.66000,0,0,1,1,1,0.00630,3.06260,0.16607,0.02758,0.55,0.04179,0.39562,0.11530,0.31732,0.06704,0.06293,0.25,1.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,prototype_system_id,suction,unknown,suction,peel_then_translate,0.50997,1,0.25000,1,1,0,0,0,0.67500,1.98783,0.55469,0.19830,0.55,0.01273,0.19769,0.04552,0.11593,0.50997,0.11816,0.25,0.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,unknown,suction,peel_then_translate,0.55023,1,0.25500,1,1,0,0,0,0.67450,1.98801,0.58685,0.17070,0.55,0.03037,0.17352,0.04714,0.09844,0.55023,0.10029,0.25,0.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,random_forest_probe_classifier,suction,unknown,suction,peel_then_translate,0.97484,1,0.23201,1,1,0,0,0,0.67680,1.98720,0.68345,0.10021,0.55,0.00028,0.01443,0.00171,0.00265,0.97484,0.00609,0.25,0.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,bayesian_fixture_belief,suction,unknown,suction,peel_then_translate,0.38945,1,0.29280,1,1,0,0,0,0.67072,1.98933,0.53893,0.21259,0.55,0.10504,0.14962,0.11052,0.11927,0.38945,0.12609,0.25,0.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,robust_impedance_planner,suction,unknown,suction,peel_then_translate,0.51095,1,0.34946,1,1,0,0,0,0.66505,1.99131,0.58953,0.16849,0.55,0.04391,0.17084,0.06093,0.10469,0.51095,0.10868,0.25,0.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,adaptive_probe_then_act,suction,unknown,suction,peel_then_translate,0.58332,1,0.21333,0,0,1,0,0,0.05867,2.20355,0.62178,0.38661,0.55,0.03741,0.13378,0.06332,0.10597,0.58332,0.07620,0.25,0.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,particle_filter_fixture,suction,unknown,suction,peel_then_translate,0.69333,1,0.28000,0,0,1,0,0,0.05200,2.20588,0.57033,0.32527,0.55,0.00522,0.13777,0.02376,0.06675,0.69333,0.07317,0.25,0.00000
6,12029,combined_fixture_stress_6_12029_suction,combined_fixture_stress,latent_fixture_inference_v5,suction,unknown,suction,peel_then_translate,0.66298,1,0.16359,0,1,0,0,1,0.30764,1.98481,0.66005,0.11557,0.55,0.03354,0.11903,0.04397,0.06612,0.66298,0.07435,0.25,0.45000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,prototype_system_id,tether,tether,tether,unwind_tether,0.46081,1,0.25000,1,1,0,0,0,0.67500,1.99062,0.52886,0.22197,0.55,0.02959,0.12506,0.11896,0.14848,0.11708,0.46081,0.25,0.00000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,tether,tether,unwind_tether,0.58953,1,0.25500,0,0,1,1,0,0.02453,2.90780,0.57653,0.33239,0.55,0.02281,0.09462,0.08917,0.11636,0.08751,0.58953,0.25,0.55000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,random_forest_probe_classifier,tether,tether,tether,unwind_tether,0.73664,1,0.25107,1,1,0,0,0,0.67489,1.99066,0.61372,0.14921,0.55,0.00144,0.09158,0.00922,0.06287,0.09824,0.73664,0.25,0.00000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,bayesian_fixture_belief,tether,tether,tether,unwind_tether,0.35705,1,0.29280,0,0,1,1,0,0.02282,2.90912,0.51663,0.26691,0.55,0.10008,0.16383,0.12078,0.13564,0.12262,0.35705,0.25,0.55000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,robust_impedance_planner,tether,tether,tether,cautious_probe_pull,0.46777,1,0.34972,0,1,0,0,1,0.29926,1.99411,0.18975,0.65650,0.55,0.04962,0.12971,0.10935,0.13474,0.10882,0.46777,0.25,0.45000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,adaptive_probe_then_act,tether,tether,tether,unwind_tether,0.55390,1,0.21569,0,1,0,0,1,0.30529,1.98942,0.59786,0.16172,0.55,0.03954,0.09370,0.07659,0.12688,0.10940,0.55390,0.25,0.45000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,particle_filter_fixture,tether,tether,tether,unwind_tether,0.50496,1,0.28000,1,1,0,0,0,0.67200,1.99167,0.52019,0.23022,0.55,0.01532,0.20420,0.07986,0.11412,0.08155,0.50496,0.25,0.00000
6,12030,combined_fixture_stress_6_12030_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,tether,tether,unwind_tether,0.46548,1,0.17742,1,0,0,0,0,0.68226,1.98808,0.59921,0.16063,0.55,0.03722,0.22690,0.07913,0.10893,0.08234,0.46548,0.25,0.00000
